order_id,customer_id,order_date
4743,149,2023-10-21
4744,365,2024-05-27
4745,213,2023-06-29
4746,313,2023-08-23
4747,405,2023-12-03
4748,469,2024-06-22
4749,143,2023-04-01
4750,439,2023-01-05
4751,240,2023-08-07
4752,36,2024-08-04
4753,424,2023-11-02
4754,190,2023-07-26
4755,351,2023-04-22
4756,452,2023-10-12
4757,72,2023-08-09
4758,328,2023-04-27
4759,309,2023-03-11
4760,252,2024-10-05
4761,351,2024-03-18
4762,424,2024-05-18
4763,220,2024-11-18
4764,500,2024-09-03
4765,438,2023-02-26
4766,333,2023-05-24
4767,232,2024-04-03
4768,199,2024-07-20
4769,109,2023-06-05
4770,359,2024-11-29
4771,80,2024-12-23
4772,288,2024-10-25
4773,27,2023-03-01
4774,273,2023-03-07
4775,407,2023-04-16
4776,306,2024-11-18
4777,328,2023-02-11
4778,27,2023-07-23
4779,36,2023-10-09
4780,294,2023-04-20
4781,457,2023-02-18
4782,92,2024-10-10
4783,303,2024-12-11
4784,283,2024-06-02
4785,454,2023-03-08
4786,337,2023-08-01
4787,469,2024-09-04
4788,368,2024-11-27
4789,372,2023-08-02
4790,161,2024-09-29
4791,7,2024-05-30
4792,264,2023-06-25
4793,227,2024-08-25
4794,424,2024-12-03
4795,168,2023-05-18
4796,9,2023-12-16
4797,132,2023-11-05
4798,312,2024-04-04
4799,77,2023-01-20
4800,381,2024-10-08
4801,253,2024-04-21
4802,331,2023-01-16
4803,72,2024-10-07
4804,280,2023-05-13
4805,119,2024-04-26
4806,306,2023-11-01
4807,490,2023-01-25
4808,392,2024-07-24
4809,320,2023-10-03
4810,414,2024-12-22
4811,458,2024-03-02
4812,354,2024-07-19
4813,166,2023-12-08
4814,371,2023-10-31
4815,82,2023-04-22
4816,87,2024-12-03
4817,134,2023-10-06
4818,479,2023-01-13
4819,25,2024-09-08
4820,292,2023-06-30
4821,76,2024-01-12
4822,247,2023-06-17
4823,160,2023-01-16
4824,98,2023-09-10
4825,146,2024-02-13
4826,414,2024-08-15
4827,496,2024-05-12
4828,349,2024-02-09
4829,247,2023-05-12
4830,261,2023-05-12
4831,147,2023-01-30
4832,459,2023-01-04
4833,160,2023-08-25
4834,205,2024-06-17
4835,371,2024-03-21
4836,84,2023-08-18
4837,312,2024-01-24
4838,484,2024-07-16
4839,39,2023-12-04
4840,49,2023-06-24
4841,341,2024-04-20
4842,317,2023-06-12
4843,49,2024-01-02
4844,6,2023-07-18
4845,241,2023-10-23
4846,330,2023-08-27
4847,199,2023-01-06
4848,415,2024-03-28
4849,308,2024-01-21
4850,36,2023-04-28
4851,120,2024-08-16
4852,470,2023-01-12
4853,288,2023-10-21
4854,93,2023-03-19
4855,317,2024-09-05
4856,308,2024-11-13
4857,283,2023-03-23
4858,352,2023-07-28
4859,121,2024-08-18
4860,253,2023-10-31
4861,155,2024-05-16
4862,227,2024-05-04
4863,265,2024-07-12
4864,467,2023-04-01
4865,161,2024-12-30
4866,252,2023-07-23
4867,484,2023-01-02
4868,492,2024-07-22
4869,374,2023-02-27
4870,464,2024-05-07
4871,126,2023-03-16
4872,236,2024-01-06
4873,314,2024-08-12
4874,391,2023-10-31
4875,311,2023-06-13
4876,197,2024-01-10
4877,399,2023-09-11
4878,188,2023-07-10
4879,227,2024-01-10
4880,20,2024-09-09
4881,414,2024-06-14
4882,55,2024-04-19
4883,375,2024-01-17
4884,332,2023-04-03
4885,331,2024-04-12
4886,273,2023-05-13
4887,398,2023-11-10
4888,417,2024-06-03
4889,306,2023-09-25
4890,283,2024-08-25
4891,193,2024-02-14
4892,443,2024-11-10
4893,264,2023-09-28
4894,231,2024-06-06
4895,76,2023-03-06
4896,28,2023-09-29
4897,200,2023-12-28
4898,367,2023-07-28
4899,145,2023-07-05
4900,471,2024-04-08
4901,289,2023-06-20
4902,68,2024-06-13
4903,238,2024-07-25
4904,94,2023-03-09
4905,201,2024-07-05
4906,333,2024-07-31
4907,65,2024-01-03
4908,371,2023-08-25
4909,76,2023-10-13
4910,270,2024-01-11
4911,98,2023-03-17
4912,14,2024-09-21
4913,25,2023-03-02
4914,204,2024-07-16
4915,138,2024-11-09
4916,376,2024-01-04
4917,253,2024-01-10
4918,49,2023-07-12
4919,425,2023-12-23
4920,350,2024-02-26
4921,82,2024-07-04
4922,240,2024-08-28
4923,36,2024-11-18
4924,457,2024-02-20
4925,183,2024-11-18
4926,436,2024-01-14
4927,499,2023-03-05
4928,351,2023-03-07
4929,337,2024-08-21
4930,153,2024-03-28
4931,465,2024-12-17
4932,313,2023-06-27
4933,400,2023-12-10
4934,272,2023-07-21
4935,42,2023-07-13
4936,342,2023-02-04
4937,283,2023-08-09
4938,106,2023-12-19
4939,80,2024-05-08
4940,256,2023-04-27
4941,457,2023-06-24
4942,467,2023-10-22
4943,331,2024-06-01
4944,291,2023-02-05
4945,149,2023-08-21
4946,313,2024-05-11
4947,378,2023-02-13
4948,121,2024-04-14
4949,395,2024-03-29
4950,352,2023-11-29
4951,332,2024-04-14
4952,227,2024-01-11
4953,72,2024-09-11
4954,35,2023-03-12
4955,255,2024-08-29
4956,275,2023-12-03
4957,36,2023-10-03
4958,14,2023-01-03
4959,247,2023-08-12
4960,166,2024-01-20
4961,419,2023-08-29
4962,53,2023-07-14
4963,227,2023-11-02
4964,387,2024-02-14
4965,290,2024-07-05
4966,281,2024-05-09
4967,394,2024-01-08
4968,274,2024-01-11
4969,403,2023-05-22
4970,89,2023-02-15
4971,467,2023-08-26
4972,200,2024-07-26
4973,72,2024-08-20
4974,427,2024-10-01
4975,126,2023-06-27
4976,270,2023-11-03
4977,152,2023-12-22
4978,325,2023-10-27
4979,389,2023-10-12
4980,281,2024-09-13
4981,81,2024-08-22
4982,290,2024-06-21
4983,98,2023-03-01
4984,251,2023-03-16
4985,379,2024-03-23
4986,395,2023-10-02
4987,314,2023-08-03
4988,277,2023-11-25
4989,176,2023-05-06
4990,387,2024-07-03
4991,20,2023-06-21
4992,280,2023-09-02
4993,149,2023-10-25
4994,199,2023-11-30
4995,172,2024-12-17
4996,463,2023-11-28
4997,197,2024-10-03
4998,266,2024-07-09
4999,303,2023-07-23
5000,141,2023-09-14
